Cioccolato,Chocolate,Word,Colors,Intermediate
Miele,Honey,Word,Colors,Intermediate
Corallo,Coral,Word,Colors,Intermediate
Ruggine,Rust,Word,Colors,Intermediate
Cremisi,Crimson,Word,Colors,Intermediate
Senape,Mustard,Word,Colors,Intermediate
Porpora,Purple,Word,Colors,Intermediate
Ocra,Ochre,Word,Colors,Intermediate
Avorio,Ivory,Word,Colors,Intermediate
Rame,Copper,Word,Colors,Intermediate
Platino,Platinum,Word,Colors,Intermediate
Malva,Mauve,Word,Colors,Intermediate
Lilla,Lilac,Word,Colors,Intermediate
Lumaca,Snail,Word,Colors,Intermediate
Smeraldo,Emerald,Word,Colors,Intermediate
Terracotta,Terracotta,Word,Colors,Intermediate
